"radio_name","radio_url","radio_city","radio_country","radio_tags","mp3_bitrate","mp3_url","aac_bitrate","aac_url"
"Sveriges Radio P4 Sjuhärad","http://www.sr.se/Sjuharad/","Borås","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/206-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/206-hi-aac.pls"
"Sveriges Radio P4 Skaraborg","http://www.sr.se/Skaraborg/","Skövde","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/208-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/208-hi-aac.pls"
"Sveriges Radio P4 Sörmland","http://www.sr.se/Sormland/","Eskilstuna","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/202-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/202-hi-aac.pls"
"Sveriges Radio P4 Stockholm","http://www.sr.se/stockholm/","Stockholm","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/701-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/701-hi-aac.pls"
"Sveriges Radio P4 Uppland","http://www.sr.se/Uppland/","Uppsala","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/218-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/218-hi-aac.pls"
"Sveriges Radio P4 Värmland","http://www.sr.se/Varmland/","Karlstad","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/204-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/204-hi-aac.pls"
"Sveriges Radio P4 Väst","http://www.sr.se/Vast/","Uddevalla","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/219-hi-mp3.m3u",192,"http://sverigesradio.se/topsy/direkt/219-hi-aac.pls"
"Sveriges Radio P4 Västerbotten","http://www.sr.se/Vasterbotten/","Umeå","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/215-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/215-hi-aac.pls"
"Sveriges Radio P4 Västernorrland","http://www.sr.se/Vasternorrland/","Sundsvall","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/216-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/216-hi-aac.pls"
"Sveriges Radio P4 Västmanland","http://www.sr.se/Vastmanland/","Västerås","Sweden","Regional Programme",192,"http://sverigesradio.se/topsy/direkt/217-hi-mp3.pls",96,"http://sverigesradio.se/topsy/direkt/217-aac.pls"
"Sveriges Radio Radioapans knattekanal","http://www.sr.se/cgi-bin/barn/sidor/index.asp?ProgramID=2755","Stockholm","Sweden","Children's programming",192,"http://sverigesradio.se/topsy/direkt/2755-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/2755-hi-aac.pls"
"Sveriges Radio Sisuradio","http://www.sr.se/sisuradio/","Stockholm","Sweden","Finnish programming",192,"http://sverigesradio.se/topsy/direkt/226-hi-mp3.pls",192,"http://sverigesradio.se/topsy/direkt/226-hi-aac.pls"
"Sveriges Radio SR c","http://www.sr.se/p1/src/","Stockholm","Sweden","Feature programming/Culture",192,"http://sverigesradio.se/topsy/direkt/1265-hi-mp3.pls",96,"http://sverigesradio.se/topsy/direkt/1265-aac.pls"
"Sveriges Radio SR Klassiskt","http://www.sr.se/p2/srk/","Stockholm","Sweden","Classical",192,"http://sverigesradio.se/topsy/direkt/1603-hi-mp3.pls",96,"http://sverigesradio.se/topsy/direkt/1603-aac.pls"
"Sveriges Radio SR Minnen","http://www.sr.se/srminnen","Stockholm","Sweden","Archive programmes",192,"http://sverigesradio.se/topsy/direkt/1602-hi-mp3.pls",96,"http://sverigesradio.se/topsy/direkt/1602-aac.pls"
"Sveriges Radio SR Sápmi","http://www.sr.se/sameradion","Kiruna","Sweden","Sámi programming",192,"http://sverigesradio.se/topsy/direkt/224-hi-mp3.pls",96,"http://sverigesradio.se/topsy/direkt/224-aac.pls"
"Sveriges Radio SR Världen","http://www.sr.se/cgi-bin/mall/index.asp?ProgramID=2619","Stockholm","Sweden","Eclectic music mix",192,"http://sverigesradio.se/topsy/direkt/2619-hi-mp3.pls",96,"http://sverigesradio.se/topsy/direkt/2619-aac.pls"
"Swansea Sound","http://www.swanseasound.co.uk/","Swansea","United Kingdom","Adult Contemporary",64,"http://stream1.radiomonitor.com/SwanseaSound.m3u",,
"Sweet FM","http://www.sweetfm.fr/","Nogent-le-Rotrou","France","Top 40",128,"http://stream.sweetfm.fr:21000/listen.pls",,
"SWF Lokaal","http://www.swflokaal.nl/","Koudum","Netherlands","Local service",192,"http://178.19.114.74:10068/listen.pls",,
"Swindon 105.5","http://www.swindon1055.com/","Swindon","United Kingdom","Community radio",64,"http://www.swindon1055.com/listen/listen.m3u",,
"Swing FM","http://www.swingfm.asso.fr/","Limoges","France","Jazz",128,"http://www.swingfm.asso.fr/html/mp3.m3u",,
"Swiss Classic Rock","http://www.swissclassicrock.ch/","Internet only","Switzerland","Classic Rock",128,"http://shoutcast.argovia.ch:8090/listen.pls",,
"Swiss Jazz","http://www.radioswissjazz.ch/","Berne","Switzerland","Jazz",128,"http://www.radioswissjazz.ch/live/mp3.m3u",64,"http://www.radioswissjazz.ch/live/aacp.m3u"
"Swiss Pop","http://www.radioswisspop.ch/","Berne","Switzerland","Pop Hits",128,"http://www.radioswisspop.ch/live/mp3.m3u",64,"http://www.radioswisspop.ch/live/aacp.m3u"
"SwissGroove","http://www.swissgroove.ch/","Internet only","Switzerland","Jazz/Funk",128,"http://www.swissgroove.ch/listen.m3u",,
"SWR1 BW","http://www.swr.de/swr1/","Stuttgart","Germany","News/AC/Oldies",128,"http://mp3-live.swr.de/swr1bw_m.m3u",,
"SWR1 RP","http://www.swr.de/swr1/","Mainz","Germany","News/AC/Oldies",128,"http://mp3-live.swr.de/swr1rp_m.m3u",,
"SWR2","http://www.swr.de/swr2/","Stuttgart","Germany","Classical",128,"http://mp3-live.swr.de/swr2_m.m3u",,
"SWR2 Archivradio","http://www.swr.de/swr2/wissen/archivradio/-/id=2847740/10g9qhv/index.html","Stuttgart","Germany","Education/Documentaries",128,"http://mp3-live.swr.de/swr2raka01_m.m3u",,
"SWR3","http://www.swr3.de/","Stuttgart","Germany","Top 40",128,"http://mp3-live.swr3.de/swr3_m.m3u",,
"SWR4 BW","http://www.swr.de/swr4/bw/","Stuttgart","Germany","Light music / schlager",128,"http://mp3-live.swr.de/swr4bw_m.m3u",,
"SWR4 RP","http://www.swr.de/swr4/rp/","Mainz","Germany","Light music / schlager",128,"http://mp3-live.swr.de/swr4rp_m.m3u",,
"SWRinfo","http://www.swr.de/swrinfo/","Stuttgart","Germany","Information",128,"http://mp3-live.swr.de/swrinfo_m.m3u",,
"SYKE.FM","http://www.syke.fm/","Internet only","Finland","Dance / Techno",320,"http://web.syke.fm/sykefm.pls",,
"Szczecin.FM","http://szczecin.fm/","Szczecin","Poland","Varied music",128,"http://stream.nadaje.com/szczecinfm.m3u",,
"Szent István Rádió","http://www.szentistvanradio.hu/","Eger","Hungary","Catholic",128,"http://online.szentistvanradio.hu:8000/listen.pls",,
"Szentkorona Rádió","http://www.szentkoronaradio.com/","Budapest","Hungary","Hungarian Rock, Talk",128,"http://radio.szentkoronaradio.com:8048/listen.pls",,
"Takeover Radio","http://www.takeoverradio.com/","Leicester","United Kingdom","Youth Community radio",96,"http://www.takeoverradio.co.uk/stream/streamcma.m3u",,
"Talk Radio Europe","http://www.talkradioeurope.com/","San Pedro","Spain","Talk/music (English)",64,"http://s3.streammonster.com:8286/listen.pls",,
"Tameside Radio","http://www.tcrfm.com/","Ashton-under-Lyne","United Kingdom","Community Radio",32,"http://icecast.commedia.org.uk:8000/tameside.mp3.m3u",,
"Taxi FM","http://www.taxifm.ru/","Moscow","Russia","Adult Contemporary",,,64,"http://stream.n340.com:8000/taxifm_64.m3u"
"Tay AM","http://www.tayam.co.uk/","Dundee","United Kingdom","Adult Contemporary",112,"http://tx.whatson.com/icecast.php?i=tayam.mp3.m3u",48,"http://tx.whatson.com/icecast.php?i=tayam.aac.m3u"
"Tay FM","http://www.tayfm.co.uk/","Dundee","United Kingdom","Top 40",,,48,"http://tx.whatson.com/icecast.php?i=tayfm.aac.m3u"
"TD1 Radio","http://www.td1radio.co.uk/","Galashiels","United Kingdom","Community radio",192,"http://cp.internet-radio.org.uk:15004/listen.pls",,
"TDI Radio","http://www.tdiradio.com/","Belgrade","Serbia","Pop",48,"http://streaming.tdiradio.com:9000/listen.pls",,
"TDPradio","http://www.tdpradio.com/","Rijkevorsel","Belgium","Dance / Techno",128,"http://www.tdpradio.com/tdpradio2.m3u",,
"Teleradio FM","http://www.teleradiofm.com/","Xanthi","Greece","Turkish pop",40,"http://yayin4.selcuklu.net:5555/listen.pls",,
"TeleRadioStereo","http://www.teleradiostereo.it/","Rome","Italy","None",64,"http://94.23.207.112:9432/listen.pls",,
"Tempo FM","http://www.tempofm.co.uk/","Wetherby","United Kingdom","Community radio",64,"http://stream.dnsgb.net:8040/listen.pls",,
"Tendance Ouest","http://www.tendanceouest.com/","Saint-Lô","France","Hits and News",128,"http://www.streamakaci.com/radios/tendanceouest.m3u",,
"Terneuzen FM","http://www.terneuzenfm.nl/","Terneuzen","Netherlands","Local service",128,"http://terneuzenfm.1itnet.eu:4571/listen.pls",,
"TFM","http://www.tfmradio.co.uk/","Teeside","United Kingdom","Top 40",112,"http://tx.whatson.com/icecast.php?i=tfm.mp3.m3u",48,"http://tx.whatson.com/icecast.php?i=tfm.aac.m3u"
"Thals FM","http://www.thalsfm.be/","Herentals","Belgium","Local service",64,"http://streams.movemedia.eu:8570/listen.pls",,
"The Bay","http://www.thebay.co.uk/","Lancaster","United Kingdom","Current/Classic Hits",64,"http://shoutcast2.tidyhosts.com:9006/listen.pls",,
"The Bay FM","http://www.thebayradio.com/","Poole","United Kingdom","Community radio",128,"http://stream1.tune-in.co.uk:7002/listen.pls",,
"The Beach","http://www.thebeach.co.uk/","Great Yarmouth","United Kingdom","Top 40",56,"http://sharpflow.sharp-stream.com:8000/tindlethebeach.mp3.m3u",,
"The Beat","http://www.thebeatspain.com/","Costa del Sol","Spain","Top 40 (in English)",56,"http://s1.viastreaming.net:8510/listen.pls",,
"The Beat","http://thebeat.no/","Oslo","Norway","RnB/HipHop",160,"http://stream.sbsradio.no:8000/thebeat.mp3.m3u",64,"http://stream.sbsradio.no:8000/thebeat.aac.m3u"
"The Bee","http://www.thebee.co.uk/","Preston","United Kingdom","Current/Classic Hits",64,"http://str1.sad.ukrd.com/thebee-pr.m3u",,
"The Breeze","http://www.thebreeze107.com/","Bristol","United Kingdom","Easy Listening",128,"http://stream1.radiomonitor.com/Breeze-Bristol-128.m3u",,
"The Breeze","http://thebreeze107.com/","Portsmouth","United Kingdom","Easy Listening",128,"http://stream3.radiomonitor.com/Breeze-Portsmouth-128.m3u",,
"The Breeze","http://thebreeze107.com/","Southampton","United Kingdom","Easy Listening",128,"http://stream3.radiomonitor.com/Breeze-Southampton-128.m3u",,
"The Breeze","http://thebreeze107.com/","Winchester","United Kingdom","Easy Listening",128,"http://stream3.radiomonitor.com/Breeze-Winchester-128.m3u",,
"The Breeze (DAB)","http://thebreeze107.com/","Southampton","United Kingdom","Easy Listening",128,"http://stream3.radiomonitor.com/Breeze-128.m3u",,
"The Flea","http://www.theflea.co.nz/","Bayswater/Auckland","New Zealand","Community radio",,,24,"http://121.98.168.24:10042/listen.pls"
"The Hits","http://www.thehitsradio.co.uk/","Digital Network","United Kingdom","Top 40",112,"http://tx.whatson.com/icecast.php?i=hits.mp3.m3u",48,"http://tx.whatson.com/icecast.php?i=hits.aac.m3u"
"The Park","http://www.thepark.fm/","Lymington","United Kingdom","Community radio",128,"http://109.169.26.79:8040/listen.pls",,
"The Pulse","http://www.pulse.co.uk/","Bradford","United Kingdom","Top 40",64,"http://stream1.radiomonitor.com/Pulse.m3u",,
"The Severn (Shropshire)","http://www.the-severn.co.uk/","Shrewsbury","United Kingdom","Current/Classic Hits",128,"http://orange.citrus3.com:8094/listen.pls",,
"The Severn (Telford)","http://www.the-severn.co.uk/","Telford","United Kingdom","Current/Classic Hits",128,"http://orange.citrus3.com:8150/listen.pls",,
"The Source FM","http://www.thesourcefm.co.uk/","Falmouth","United Kingdom","Community radio",128,"http://live.canstream.co.uk:8000/sourcefm.mp3.m3u",,
"The Superstation","http://www.thesuperstation.co.uk/","Orkney","United Kingdom","Community radio",192,"http://50.7.247.102:10056/listen.pls",,
"The Voice","http://www.thevoice.dk/","Copenhagen","Denmark","Top40",96,"http://stream.sbsradio.dk/voice64.m3u",,
"The Voice","http://www.voice.fi/","Helsinki","Finland","Top40",96,"http://stream.sbs.fi:8040/listen.pls",,
"The Voice","http://www.thevoice.no/","Oslo","Norway","Top 40",160,"http://stream.sbsradio.no:8000/thevoiceoslo.mp3.m3u",64,"http://stream.sbsradio.no:8000/thevoiceoslo.aac.m3u"
"The Voice","http://www.thevoice.no/","Stavanger","Norway","Top 40",160,"http://stream.sbsradio.no:8000/thevoicestavanger.mp3.m3u",64,"http://stream.sbsradio.no:8000/thevoicestavanger.aac.m3u"
"The Voice","http://www.thevoice.no/","Trondheim","Norway","Top 40",160,"http://stream.sbsradio.no:8000/thevoicetrondheim.mp3.m3u",64,"http://stream.sbsradio.no:8000/thevoicetrondheim.aac.m3u"
"Tidaholm FM","http://www.tidaholmfm.se/","Tidaholm","Sweden","Local service",128,"http://radio.fnf.nu:443/radiotidaholm.mp3.m3u",,
"Tide Radio","http://www.tidenet.de/","Hamburg","Germany","Variety",40,"http://streaming.tidenet.de:8000/tide-40.mp3.m3u",,
"Tilos Radio","http://tilos.hu/","Budapest","Hungary","Dance/Alternative/freeform",128,"http://stream.tilos.hu/tilos_128.mp3.m3u",,
"Time 107.5","http://www.time1075.com/","Romford","United Kingdom","Current/Classic Hits",128,"http://www.time.gtserver.co.uk/listen.m3u",,
"Tipp FM","http://www.tippfm.com/","Clonmel","Ireland","Full Service",128,"http://streaming.totalbroadcast.net:8016/listen.pls",32,"http://streaming.totalbroadcast.net:8018/listen.pls"
"TNTU","http://tstu.edu.ua/","Internet only","Ukraine","Adult contemporary",192,"http://radio.tstu.edu.ua:8000/ukr.m3u",,
"TNTU Metal","http://tstu.edu.ua/","Internet only","Ukraine","Heavy Metal",192,"http://radio.tstu.edu.ua:8000/heavy.m3u",,
"Today FM","http://www.todayfm.com/","Dublin","Ireland","Adult Contemporary",96,"http://85.159.19.2:8008/listen.pls",,
"Tok FM","http://www.tok.fm/","Warsaw","Poland","Talk",96,"http://www.tuba.fm/stream.pls?radio=10&mp3=1",,
"Top 96.9","http://www.top969.gr/","Xanthi","Greece","Greek Top 40",128,"http://213.239.193.6:8007/listen.pls",,
"Top Albania Radio","http://www.topalbaniaradio.com/","Tirana","Albania","Pop",48,"http://tar.stream.dev.al:9078/listen.pls",,
"Top FM","http://www.topfm.rs/","Belgrade","Serbia","Top 40/Dance",128,"http://www.topfm.rs/listen.pls",,
"Top FM","http://www.top-fm.de/","Fürstenfeldbruck","Germany","Pop/Rock",96,"http://www.top-fm.de/stream_hq.m3u",,
"Top FM","http://www.radiotopfm.fr/","Toulon","France","Top 40",128,"http://players.creacast.com/creacast/top_fm/playlist.pls",,
"Top Gold","http://www.topgold.al/","Tirana","Albania","Oldies",48,"http://tar.stream.dev.al:9080/listen.pls",,
"Top Italia Radio","http://www.tir.fm/","Valle d'Aosta","Italy","Local service",96,"http://94.23.207.112:9434/listen.pls",,
"Top Music","http://www.topmusic.fr/","Strasbourg","France","Pop/Rock",128,"http://players.creacast.com/creacast/topmusic/playlist.m3u",,
"Top Radio","http://www.topradio.be/","Gent","Belgium","Dance / Techno",128,"http://ns25042.ovh.net/streams/topgen_128mp3.m3u",,
"Top Radio","http://www.topradio.rs/","Pojate","Serbia","Local service",64,"http://213.251.134.24:5020/listen.pls",,
"Top Radio","http://www.topradio.lv/","Riga","Latvia","Dance / Techno",128,"http://77.93.23.12:8000/listen.pls",,
"Top Radio Latina","http://www.topradio.es/","Madrid","Spain","Latin pop",,,32,"http://4603.live.streamtheworld.com:3690/TOPRADIOAAC_SC.m3u"
"Topradio Aalter","http://www.topradioaalter.be/","Aalter","Belgium","Dance / Techno",128,"http://www.topradioaalter.be/interactive/livestream.m3u",,
"Topradio Antwerpen","http://www.topradioantwerpen.be/","Antwerp","Belgium","Dance / Techno",128,"http://streams.lazernet.be:3595/listen.pls",,
"Torre FM","http://www.torrefm.com/","Fuengirola","Spain","60s-90s Oldies/Local news (in English)",64,"http://38.96.148.44:7754/listen.pls",,
"Total FM","http://www.totalfm.pt/","Loulé","Portugal","Top 40",64,"http://www.totalfm.pt:8000/listen.pls",,
"Total Rock","http://www.totalrock.com/","Internet only","United Kingdom","Heavy Rock",128,"http://icecast.playlouder.com:8000/totalrock.m3u",,
"Total Star Gloucestershire","http://www.totalstar.co.uk/","Cheltenham","United Kingdom","Current/classic hits",64,"http://87.106.211.155:8000/listen.pls",,
"Total Star Wiltshire","http://www.totalstar.co.uk/","Swindon","United Kingdom","Current/classic hits",64,"http://87.106.211.155:8006/listen.pls",,
"Totalni FM","http://www.totalnifm.hr/","Pula","Croatia","Adult contemporary",,,64,"http://173.192.137.34:8046/listen.pls"
"Totem Auverge","http://www.radio-totem.net/","Aurillac","France","Top 40",160,"http://streaming.radio-totem.net:8000/auvergne.m3u",,
"Totem Aveyron","http://www.radio-totem.net/","Rodez","France","Top 40",128,"http://streaming.radio-totem.net:8000/aveyron.m3u",,
"Totem Corrèze","http://www.radio-totem.net/","Brive","France","Top 40",160,"http://streaming.radio-totem.net:8000/correze.m3u",,
"Totem Herault","http://www.radio-totem.net/","Gignac","France","Top 40",160,"http://streaming.radio-totem.net:8000/herault.m3u",,
"Totem Lozère","http://www.radio-totem.net/","Mende","France","Top 40",128,"http://streaming.radio-totem.net:8000/lozere.m3u",,
"Totem Tarn-et-Garonne","http://www.radio-totem.net/","Bressols","France","Top 40",80,"http://streaming.radio-totem.net:8000/tarn-et-garonne.m3u",,
"Tower FM","http://www.towerfm.co.uk/","Bolton","United Kingdom","Current/Classic Hits",64,"http://stream1.radiomonitor.com/Tower.m3u",,
"Town 102","http://www.town102.com/","Ipswich","United Kingdom","Current/Classic Hits",56,"http://sharpflow.sharp-stream.com:8000/tindletown102.mp3.m3u",,
"Track FM","http://www.trackfm.nl/","Internet only","Netherlands","Dance / Techno",160,"http://82.94.255.191:8000/high.m3u",,
"Traffic FM","http://www.trafficfm.gr/","Heraklion","Greece","Top 40",128,"http://s5.onweb.gr:8506/listen.pls",,
"Traffic Radio","http://www.trafficradio.nl/","Hilversum","Netherlands","Traffic info/music",192,"http://81.173.3.130/listen.pls",,
"Trak FM","http://www.trakfm.com/","Pamplona","Spain","Top 40/Local service",64,"http://91.121.77.67:8070/listen.pls",,
"Trans-M-Radio","http://www.transmradio.com/","Simferopol","Ukraine","Soft AC",128,"http://193.238.110.70:8000/air.m3u",,
"Traxx FM Deep","http://www.traxx.fm/","Internet only","Switzerland","Dance / Techno",128,"http://broadcast.infomaniak.ch/traxx013-low.mp3.m3u",,
"Traxx FM Electro","http://www.traxx.fm/","Internet only","Switzerland","Dance / Techno",128,"http://broadcast.infomaniak.ch/traxx003-low.mp3.m3u",,
"Traxx FM Gold Hits","http://www.traxx.fm/","Internet only","Switzerland","Oldies/80s/90s",128,"http://broadcast.infomaniak.ch/traxx017-low.mp3.m3u",,
"Traxx FM House","http://www.traxx.fm/","Internet only","Switzerland","Dance / Techno",128,"http://broadcast.infomaniak.ch/traxx002-low.mp3.m3u",,
"Traxx FM Lounge","http://www.traxx.fm/","Internet only","Switzerland","Chillout / Lounge",128,"http://broadcast.infomaniak.ch/traxx004-low.mp3.m3u",,
"Traxx FM RnB","http://www.traxx.fm/","Internet only","Switzerland","RnB/HipHop",128,"http://broadcast.infomaniak.ch/traxx007-low.mp3.m3u",,
